latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
29.26859,79.52693,304.92,0.43,0.46,2016-04-25,2002,N,VIIRS,n,2,294.8,1.88,N,0
29.26817,79.5308,316.07,0.43,0.46,2016-04-25,2002,N,VIIRS,n,2,294.75,1.88,N,0
29.26439,79.52628,331.75,0.43,0.46,2016-04-25,2002,N,VIIRS,n,2,297.39,1.88,N,0
29.26396,79.53026,327.43,0.43,0.46,2016-04-25,2002,N,VIIRS,n,2,297.16,1.88,N,0
29.26484,79.52213,306.62,0.43,0.46,2016-04-25,2002,N,VIIRS,n,2,295.59,2.86,N,0
29.26357,79.5338,310.9,0.43,0.46,2016-04-25,2002,N,VIIRS,n,2,296.42,2.15,N,0
29.26069,79.52092,314.9,0.43,0.46,2016-04-25,2002,N,VIIRS,n,2,296.59,2.29,N,0
29.39867,79.5116,299.88,0.43,0.46,2016-04-25,2002,N,VIIRS,n,2,287.29,0.54,N,0
29.39807,79.51701,303.71,0.43,0.46,2016-04-25,2002,N,VIIRS,n,2,287.09,0.59,N,0
29.39466,79.54803,318.31,0.43,0.46,2016-04-25,2002,N,VIIRS,n,2,289.59,1.59,N,0
29.38636,79.58459,326.84,0.42,0.46,2016-04-25,2002,N,VIIRS,n,2,290.57,2.35,N,0
29.39574,79.49922,314.41,0.43,0.46,2016-04-25,2002,N,VIIRS,n,2,287.97,0.91,N,0
29.39441,79.51134,299.84,0.43,0.46,2016-04-25,2002,N,VIIRS,n,2,286.86,1.2,N,0
29.39187,79.53448,305.84,0.43,0.46,2016-04-25,2002,N,VIIRS,n,2,288.29,0.81,N,0
29.39049,79.54711,298.02,0.43,0.46,2016-04-25,2002,N,VIIRS,n,2,288.02,0.94,N,0
29.406,79.36546,318.35,0.44,0.46,2016-04-25,2002,N,VIIRS,n,2,293.45,1.1,N,0
29.39153,79.49858,297.04,0.43,0.46,2016-04-25,2002,N,VIIRS,n,2,286.99,0.91,N,0
29.3821,79.54562,311.66,0.43,0.46,2016-04-25,2002,N,VIIRS,n,2,289.06,1.34,N,0
29.38163,79.54996,304.29,0.43,0.46,2016-04-25,2002,N,VIIRS,n,2,287.97,0.5,N,0
29.37747,79.58786,315.46,0.42,0.45,2016-04-25,2002,N,VIIRS,n,2,289.32,1.55,N,0
29.35906,79.71658,313.33,0.42,0.45,2016-04-25,2002,N,VIIRS,n,2,288.96,1.04,N,0
29.35866,79.7202,302.88,0.42,0.45,2016-04-25,2002,N,VIIRS,n,2,288.96,1.04,N,0
29.35488,79.7161,303.68,0.42,0.45,2016-04-25,2002,N,VIIRS,n,2,287.92,0.77,N,0
29.35444,79.72005,307.97,0.42,0.45,2016-04-25,2002,N,VIIRS,n,2,288.45,0.77,N,0
29.38943,79.35871,304.26,0.44,0.46,2016-04-25,2002,N,VIIRS,n,2,294.02,1.73,N,0
29.37246,79.51627,301.91,0.43,0.46,2016-04-25,2002,N,VIIRS,n,2,289.53,0.41,N,0
29.36781,79.5197,329.45,0.43,0.46,2016-04-25,2002,N,VIIRS,n,2,290.74,2.35,N,0
29.55116,79.28905,304.5,0.44,0.46,2016-04-25,2002,N,VIIRS,n,2,290.48,1.28,N,0
29.53405,79.36611,305.19,0.44,0.46,2016-04-25,2002,N,VIIRS,n,2,288.8,1.29,N,0
29.52961,79.36716,320.21,0.44,0.46,2016-04-25,2002,N,VIIRS,n,2,289.41,1.29,N,0
29.52912,79.37162,306.64,0.44,0.46,2016-04-25,2002,N,VIIRS,n,2,288.37,1.29,N,0
29.5252,79.36789,327.85,0.44,0.46,2016-04-25,2002,N,VIIRS,n,2,288.7,2.26,N,0
29.5206,79.33029,300.36,0.44,0.46,2016-04-25,2002,N,VIIRS,n,2,287.87,0.78,N,0
29.50526,79.39226,300.9,0.44,0.46,2016-04-25,2002,N,VIIRS,n,2,286.48,0.34,N,0
29.49499,79.36717,300.95,0.44,0.46,2016-04-25,2002,N,VIIRS,n,2,284.75,1.1,N,0
29.49799,79.37955,300.38,0.44,0.46,2016-04-25,2002,N,VIIRS,n,2,287.39,1.11,N,0
29.73901,79.43325,301.79,0.44,0.46,2016-04-25,2002,N,VIIRS,n,2,287.71,1.02,N,0
29.71383,79.74944,327.33,0.42,0.45,2016-04-25,2002,N,VIIRS,n,2,289.69,1.93,N,0
29.71493,79.73958,304.95,0.42,0.45,2016-04-25,2002,N,VIIRS,n,2,286.86,1.33,N,0
29.71432,79.74499,313.66,0.42,0.45,2016-04-25,2002,N,VIIRS,n,2,287.4,1.93,N,0
29.70957,79.74953,295.21,0.42,0.45,2016-04-25,2002,N,VIIRS,n,2,284.87,1.93,N,0
29.74006,79.43473,301.15,0.44,0.46,2016-04-25,2002,N,VIIRS,n,2,287.47,0.8,N,0
29.7169,79.60683,298.89,0.43,0.46,2016-04-25,2002,N,VIIRS,n,2,287.06,1.17,N,0
29.60424,79.26292,343.11,0.45,0.47,2016-04-25,2002,N,VIIRS,n,2,292.36,4.96,N,0
29.58194,79.26778,320.2,0.44,0.46,2016-04-25,2002,N,VIIRS,n,2,292.03,2.63,N,0
29.58248,79.2626,303.54,0.44,0.46,2016-04-25,2002,N,VIIRS,n,2,291.03,0.94,N,0
29.53296,79.3637,303.97,0.44,0.46,2016-04-25,2002,N,VIIRS,n,2,288.75,0.73,N,0
29.53248,79.36846,298.26,0.44,0.46,2016-04-25,2002,N,VIIRS,n,2,287.77,0.73,N,0
29.45303,79.4373,303.07,0.43,0.46,2016-04-25,2002,N,VIIRS,n,2,287.1,1.16,N,0
29.49009,79.29082,305.74,0.44,0.46,2016-04-25,2002,N,VIIRS,n,2,287.53,0.82,N,0
29.49065,79.28552,302.76,0.44,0.46,2016-04-25,2002,N,VIIRS,n,2,287.26,1.21,N,0
29.48734,79.35777,304.37,0.44,0.46,2016-04-25,2002,N,VIIRS,n,2,285.11,1.04,N,0
29.43085,79.5256,301.63,0.43,0.46,2016-04-25,2002,N,VIIRS,n,2,285.72,0.85,N,0
29.43609,79.39317,298.76,0.44,0.46,2016-04-25,2002,N,VIIRS,n,2,285.82,1.35,N,0
29.42611,79.48878,300.26,0.43,0.46,2016-04-25,2002,N,VIIRS,n,2,289.01,1.65,N,0
29.43147,79.39597,309.9,0.44,0.46,2016-04-25,2002,N,VIIRS,n,2,288.31,1.35,N,0
29.42033,79.50312,301.14,0.43,0.46,2016-04-25,2002,N,VIIRS,n,2,288.35,1.02,N,0
29.41673,79.53781,296.71,0.43,0.46,2016-04-25,2002,N,VIIRS,n,2,285.2,0.44,N,0
29.41627,79.54229,297.23,0.43,0.46,2016-04-25,2002,N,VIIRS,n,2,284.52,0.44,N,0
29.41312,79.53139,302.97,0.43,0.46,2016-04-25,2002,N,VIIRS,n,2,288.61,1,N,0
29.41257,79.53667,300.91,0.43,0.46,2016-04-25,2002,N,VIIRS,n,2,286.52,0.84,N,0
29.40891,79.53075,298.15,0.43,0.46,2016-04-25,2002,N,VIIRS,n,2,286.87,1,N,0
29.4084,79.53563,301.82,0.43,0.46,2016-04-25,2002,N,VIIRS,n,2,286.54,0.84,N,0
29.43302,79.39488,323.05,0.44,0.46,2016-04-25,2002,N,VIIRS,n,2,289.17,2.25,N,0
29.41687,79.54056,301.63,0.43,0.46,2016-04-25,2002,N,VIIRS,n,2,284.99,0.46,N,0
29.41797,79.49216,303.09,0.43,0.46,2016-04-25,2002,N,VIIRS,n,2,288.4,1.1,N,0
29.41325,79.53468,309.79,0.43,0.46,2016-04-25,2002,N,VIIRS,n,2,287.54,1.66,N,0
29.40438,79.53746,330.72,0.43,0.46,2016-04-25,2002,N,VIIRS,n,2,289.93,3.04,N,0
29.40486,79.53316,301.47,0.43,0.46,2016-04-25,2002,N,VIIRS,n,2,286.65,2.11,N,0
29.39712,79.60296,315.77,0.42,0.45,2016-04-25,2002,N,VIIRS,n,2,287.45,2.07,N,0
29.39666,79.6071,298.13,0.42,0.45,2016-04-25,2002,N,VIIRS,n,2,285.53,0.93,N,0
29.40067,79.53236,315.66,0.43,0.46,2016-04-25,2002,N,VIIRS,n,2,287.08,1.46,N,0
29.39974,79.54073,300.04,0.43,0.46,2016-04-25,2002,N,VIIRS,n,2,287.57,1.76,N,0
29.3988,79.54929,305.59,0.43,0.46,2016-04-25,2002,N,VIIRS,n,2,288.63,1.59,N,0
29.42118,79.30533,306.56,0.44,0.46,2016-04-25,2002,N,VIIRS,n,2,295.06,1.52,N,0
29.41554,79.35722,303.62,0.44,0.46,2016-04-25,2002,N,VIIRS,n,2,291.07,1.11,N,0
29.25946,79.74908,345.03,0.47,0.48,2016-04-26,0718,N,VIIRS,n,2,305.9,8.84,D,0
29.2761,79.67471,346.02,0.48,0.48,2016-04-26,0718,N,VIIRS,n,2,311.01,7.82,D,0
29.27509,79.66984,342.7,0.48,0.48,2016-04-26,0718,N,VIIRS,n,2,309.58,7.82,D,0
29.53617,79.36998,341.68,0.49,0.49,2016-04-26,0718,N,VIIRS,n,2,305.2,5.41,D,0
29.52825,79.33217,330.53,0.49,0.49,2016-04-26,0718,N,VIIRS,n,2,301.67,3.69,D,0
29.3164,79.45491,334.85,0.49,0.49,2016-04-26,0718,N,VIIRS,l,2,306.46,6.28,D,0
29.27457,79.6717,351.09,0.48,0.48,2016-04-26,0718,N,VIIRS,n,2,311.57,7.61,D,0
29.33261,79.40812,334.31,0.49,0.49,2016-04-26,0718,N,VIIRS,l,2,307.61,6.53,D,0
29.45235,79.51353,335.61,0.48,0.48,2016-04-26,0718,N,VIIRS,n,2,302.57,5.92,D,0
29.4465,79.50764,356,0.48,0.48,2016-04-26,0718,N,VIIRS,n,2,306.76,23.46,D,0
29.44743,79.51212,340.73,0.48,0.48,2016-04-26,0718,N,VIIRS,n,2,300.45,8.69,D,0
29.44838,79.51667,337.95,0.48,0.48,2016-04-26,0718,N,VIIRS,n,2,299.54,8.69,D,0
29.43482,79.47381,356.62,0.49,0.48,2016-04-26,0718,N,VIIRS,n,2,310.54,18.52,D,0
29.44213,79.50884,347.43,0.48,0.48,2016-04-26,0718,N,VIIRS,n,2,307.21,23.46,D,0
29.39868,79.49994,338.67,0.48,0.48,2016-04-26,0718,N,VIIRS,n,2,300.38,5.08,D,0
29.40404,79.54702,338.38,0.48,0.48,2016-04-26,0718,N,VIIRS,n,2,300.69,10.5,D,0
29.4052,79.55254,346.09,0.48,0.48,2016-04-26,0718,N,VIIRS,n,2,302.59,10.5,D,0
29.40233,79.60411,341.27,0.48,0.48,2016-04-26,0718,N,VIIRS,n,2,300.9,6.63,D,0
29.35472,79.40256,351.91,0.49,0.49,2016-04-26,0718,N,VIIRS,n,2,301.84,12.04,D,0
29.34902,79.3977,337.8,0.49,0.49,2016-04-26,0718,N,VIIRS,n,2,306.48,81.22,D,0
29.3511,79.40742,343.28,0.49,0.49,2016-04-26,0718,N,VIIRS,n,2,307.45,24.29,D,0
29.3752,79.51999,353.92,0.48,0.48,2016-04-26,0718,N,VIIRS,n,2,310.53,10.01,D,0
29.37623,79.52481,333.3,0.48,0.48,2016-04-26,0718,N,VIIRS,n,2,303.14,10.01,D,0
29.34655,79.4079,333.31,0.49,0.49,2016-04-26,0718,N,VIIRS,l,2,304.45,24.29,D,0
29.37182,79.52582,354.82,0.48,0.48,2016-04-26,0718,N,VIIRS,n,2,306.75,10.01,D,0
29.38519,79.58846,340.02,0.48,0.48,2016-04-26,0718,N,VIIRS,n,2,302.03,7.24,D,0
29.33969,79.39767,336.05,0.49,0.49,2016-04-26,0718,N,VIIRS,n,2,304.65,2.94,D,0
29.36632,79.52171,345.6,0.48,0.48,2016-04-26,0718,N,VIIRS,n,2,307.03,7.61,D,0
29.36184,79.52238,344.25,0.48,0.48,2016-04-26,0718,N,VIIRS,n,2,305.58,7.61,D,0
29.36738,79.52667,367,0.48,0.48,2016-04-26,0718,N,VIIRS,h,2,308.88,7.61,D,0
29.279,79.67097,343.96,0.48,0.48,2016-04-26,0718,N,VIIRS,n,2,308.62,7.61,D,0
29.26341,79.53324,335.94,0.48,0.48,2016-04-26,0718,N,VIIRS,n,2,309.14,3.36,D,0
29.28064,79.5923,332.44,0.48,0.48,2016-04-26,0718,N,VIIRS,l,2,307.13,4.02,D,0
29.27921,79.5639,340.4,0.48,0.48,2016-04-26,0718,N,VIIRS,n,2,304.79,6.48,D,0
29.33455,79.7386,337.16,0.47,0.48,2016-04-26,0718,N,VIIRS,n,2,301.41,4.2,D,0
29.33908,79.73843,337.87,0.47,0.48,2016-04-26,0718,N,VIIRS,n,2,301.72,4.2,D,0
29.33826,79.73456,332.36,0.47,0.48,2016-04-26,0718,N,VIIRS,n,2,302.28,4.2,D,0
29.34356,79.73806,337.28,0.47,0.48,2016-04-26,0718,N,VIIRS,n,2,300.21,6.58,D,0
29.34273,79.73407,350.7,0.47,0.48,2016-04-26,0718,N,VIIRS,n,2,302.75,6.58,D,0
29.34705,79.73292,344.07,0.47,0.48,2016-04-26,0718,N,VIIRS,n,2,298.36,6.58,D,0
29.34617,79.72874,333.72,0.47,0.48,2016-04-26,0718,N,VIIRS,n,2,299.08,5.78,D,0
29.35872,79.72327,332.86,0.47,0.48,2016-04-26,0718,N,VIIRS,n,2,300.74,6.5,D,0
29.3306,79.52262,340.97,0.48,0.48,2016-04-26,0718,N,VIIRS,n,2,308.69,7.32,D,0
29.35017,79.59429,344.15,0.48,0.48,2016-04-26,0718,N,VIIRS,n,2,305.76,6.44,D,0
29.53208,79.37267,344.19,0.49,0.49,2016-04-26,0718,N,VIIRS,n,2,306.9,5.41,D,0
29.52203,79.36916,356.7,0.49,0.49,2016-04-26,0718,N,VIIRS,n,2,306.44,7.8,D,0
29.52298,79.37363,330.16,0.49,0.49,2016-04-26,0718,N,VIIRS,l,2,301.36,7.8,D,0
29.48993,79.26107,330.49,0.5,0.49,2016-04-26,0718,N,VIIRS,l,2,305.4,3.85,D,0
29.50114,79.38026,333.71,0.49,0.49,2016-04-26,0718,N,VIIRS,n,2,299.66,4.7,D,0
29.49318,79.36462,333.12,0.49,0.49,2016-04-26,0718,N,VIIRS,n,2,297.33,4.32,D,0
29.49424,79.36963,331.47,0.49,0.49,2016-04-26,0718,N,VIIRS,n,2,298.93,6.1,D,0
29.49685,79.38193,342.55,0.49,0.49,2016-04-26,0718,N,VIIRS,n,2,300.24,4.7,D,0
29.48794,79.36187,331.36,0.49,0.49,2016-04-26,0718,N,VIIRS,n,2,296.84,4.31,D,0
29.48906,79.36713,350.46,0.49,0.49,2016-04-26,0718,N,VIIRS,n,2,299.26,4.31,D,0
29.50719,79.49635,343.64,0.48,0.48,2016-04-26,0718,N,VIIRS,n,2,312.42,9.29,D,0
29.45047,79.51183,339.86,0.48,0.48,2016-04-26,0718,N,VIIRS,n,2,302.02,6.12,D,0
29.74856,79.38271,337.74,0.48,0.48,2016-04-26,0719,N,VIIRS,n,2,310.06,3.32,D,0
29.71746,79.32299,342.53,0.49,0.48,2016-04-26,0719,N,VIIRS,n,2,310.89,6.42,D,0
29.70328,79.27794,352.44,0.49,0.49,2016-04-26,0719,N,VIIRS,n,2,309.14,8.85,D,0
29.53422,79.36869,346.09,0.49,0.49,2016-04-26,0719,N,VIIRS,n,2,306.95,9.15,D,0
29.58443,79.27684,337.1,0.49,0.49,2016-04-26,0719,N,VIIRS,n,2,302.36,5.28,D,0
29.59959,79.32629,349.06,0.49,0.49,2016-04-26,0719,N,VIIRS,n,2,304.27,7.35,D,0
29.71075,79.74776,340.85,0.46,0.47,2016-04-26,0719,N,VIIRS,n,2,299.55,6.49,D,0
29.71372,79.7402,342.56,0.46,0.47,2016-04-26,0719,N,VIIRS,n,2,300.34,6.49,D,0
29.71787,79.73835,335.54,0.46,0.47,2016-04-26,0719,N,VIIRS,n,2,299.74,2.7,D,0
29.70024,79.60896,342.43,0.47,0.48,2016-04-26,0719,N,VIIRS,n,2,306.05,10.85,D,0
29.69953,79.60709,349.96,0.47,0.48,2016-04-26,0719,N,VIIRS,n,2,306.28,14.24,D,0
29.71344,79.60805,337.13,0.47,0.48,2016-04-26,0719,N,VIIRS,n,2,304.5,3.56,D,0
29.63718,79.2526,338.14,0.49,0.49,2016-04-26,0719,N,VIIRS,n,2,305.83,4.82,D,0
29.71776,79.60691,334.01,0.47,0.48,2016-04-26,0719,N,VIIRS,n,2,302.47,4.84,D,0
29.74536,79.71558,339.58,0.46,0.47,2016-04-26,0719,N,VIIRS,n,2,303.49,10.5,D,0
29.74443,79.71115,349.47,0.46,0.47,2016-04-26,0719,N,VIIRS,n,2,308.98,10.5,D,0
29.73077,79.56042,332.37,0.47,0.48,2016-04-26,0719,N,VIIRS,n,2,301.97,2.98,D,0
29.73492,79.55844,330.26,0.47,0.48,2016-04-26,0719,N,VIIRS,n,2,299.79,2.29,D,0
29.36213,79.71018,326.8,0.4,0.6,2016-04-26,1943,N,VIIRS,n,2,289.63,2.17,N,0
29.73297,79.56821,325.26,0.41,0.61,2016-04-26,1943,N,VIIRS,n,2,287.37,2.14,N,0
29.7211,79.73486,331.19,0.4,0.6,2016-04-26,1943,N,VIIRS,n,2,289.54,2.56,N,0
29.73837,79.49119,304.39,0.42,0.61,2016-04-26,1943,N,VIIRS,n,2,286.83,1.25,N,0
29.73339,79.56227,303.76,0.41,0.61,2016-04-26,1943,N,VIIRS,n,2,287.13,2.91,N,0
29.72892,79.62521,300.59,0.41,0.61,2016-04-26,1943,N,VIIRS,n,2,287.48,1.1,N,0
29.72854,79.6306,298.41,0.41,0.6,2016-04-26,1943,N,VIIRS,n,2,287.07,0.8,N,0
29.72139,79.73074,308.53,0.4,0.6,2016-04-26,1943,N,VIIRS,n,2,287.72,2.56,N,0
29.72078,79.73927,317.42,0.4,0.6,2016-04-26,1943,N,VIIRS,n,2,289.31,3.15,N,0
29.71001,79.73234,300.45,0.4,0.6,2016-04-26,1943,N,VIIRS,n,2,287.99,1.53,N,0
29.70953,79.73914,308.59,0.4,0.6,2016-04-26,1943,N,VIIRS,n,2,286.58,1.22,N,0
29.71237,79.61858,302.13,0.41,0.61,2016-04-26,1943,N,VIIRS,n,2,286.86,0.68,N,0
29.70401,79.7375,297.64,0.4,0.6,2016-04-26,1943,N,VIIRS,n,2,287.12,0.38,N,0
29.5938,79.37573,308.22,0.42,0.61,2016-04-26,1943,N,VIIRS,n,2,288.2,1.01,N,0
29.58335,79.28117,328.34,0.43,0.62,2016-04-26,1943,N,VIIRS,n,2,292.47,2.88,N,0
29.57813,79.27338,323.98,0.43,0.62,2016-04-26,1943,N,VIIRS,n,2,292.33,2.88,N,0
29.57782,79.27771,324.05,0.43,0.62,2016-04-26,1943,N,VIIRS,n,2,291.07,2.88,N,0
29.57264,79.26923,307.19,0.43,0.62,2016-04-26,1943,N,VIIRS,n,2,291.66,2.39,N,0
29.56207,79.25507,305,0.43,0.62,2016-04-26,1943,N,VIIRS,n,2,290.52,1.34,N,0
29.53111,79.45043,300.47,0.42,0.61,2016-04-26,1943,N,VIIRS,n,2,289.35,0.48,N,0
29.52769,79.33485,316.87,0.42,0.61,2016-04-26,1943,N,VIIRS,n,2,290.14,1.96,N,0
29.50552,79.48946,297.93,0.41,0.61,2016-04-26,1943,N,VIIRS,n,2,287.72,0.37,N,0
29.50888,79.35767,314.16,0.42,0.61,2016-04-26,1943,N,VIIRS,n,2,290.14,2.1,N,0
29.50127,79.38515,311.02,0.42,0.61,2016-04-26,1943,N,VIIRS,n,2,288.27,1.36,N,0
29.50097,79.38943,298.21,0.42,0.61,2016-04-26,1943,N,VIIRS,n,2,287.69,0.54,N,0
29.49933,79.41348,302.61,0.42,0.61,2016-04-26,1943,N,VIIRS,n,2,287.06,0.78,N,0
29.49702,79.3633,297.94,0.42,0.61,2016-04-26,1943,N,VIIRS,n,2,285.82,1.03,N,0
29.49544,79.38658,312.07,0.42,0.61,2016-04-26,1943,N,VIIRS,n,2,288.58,2.43,N,0
29.49768,79.26707,299.66,0.43,0.62,2016-04-26,1943,N,VIIRS,n,2,288.36,0.75,N,0
29.48903,79.39658,313.93,0.42,0.61,2016-04-26,1943,N,VIIRS,n,2,287.94,2.6,N,0
29.48534,79.3665,296.14,0.42,0.61,2016-04-26,1943,N,VIIRS,n,2,284.08,0.45,N,0
29.48331,79.39649,313.51,0.42,0.61,2016-04-26,1943,N,VIIRS,n,2,288.63,1.6,N,0
29.48225,79.32602,312.42,0.42,0.61,2016-04-26,1943,N,VIIRS,n,2,289.23,1.58,N,0
29.50692,79.35875,310.86,0.42,0.61,2016-04-26,1943,N,VIIRS,n,2,288.7,2.23,N,0
29.50281,79.4138,307.04,0.42,0.61,2016-04-26,1943,N,VIIRS,n,2,288.96,1.11,N,0
29.49916,79.38582,311.93,0.42,0.61,2016-04-26,1943,N,VIIRS,n,2,288.81,2.16,N,0
29.49883,79.39034,299.52,0.42,0.61,2016-04-26,1943,N,VIIRS,n,2,287.69,1.01,N,0
29.34993,79.72386,351.65,0.4,0.6,2016-04-26,1943,N,VIIRS,n,2,293.39,3.75,N,0
29.36351,79.52644,311.88,0.41,0.61,2016-04-26,1943,N,VIIRS,n,2,289.64,3.73,N,0
29.3502,79.72,306.51,0.4,0.6,2016-04-26,1943,N,VIIRS,n,2,289.41,5.72,N,0
29.34967,79.72743,315.2,0.4,0.6,2016-04-26,1943,N,VIIRS,n,2,290.19,3.75,N,0
29.34943,79.73099,300,0.4,0.6,2016-04-26,1943,N,VIIRS,n,2,289.95,0.98,N,0
29.34918,79.73452,302.82,0.4,0.6,2016-04-26,1943,N,VIIRS,n,2,289.45,0.98,N,0
29.34893,79.73795,304.83,0.4,0.6,2016-04-26,1943,N,VIIRS,n,2,290.04,1.8,N,0
29.40742,79.54881,297.74,0.41,0.61,2016-04-26,1943,N,VIIRS,n,2,285.97,1.38,N,0
29.40708,79.55359,301.62,0.41,0.61,2016-04-26,1943,N,VIIRS,n,2,286.33,0.56,N,0
29.40632,79.5643,316.38,0.41,0.61,2016-04-26,1943,N,VIIRS,n,2,287.24,1.61,N,0
29.40353,79.60341,302.95,0.41,0.6,2016-04-26,1943,N,VIIRS,n,2,287.25,0.62,N,0
29.40326,79.60715,297.43,0.41,0.6,2016-04-26,1943,N,VIIRS,n,2,287.24,0.62,N,0
29.41503,79.35835,324.49,0.42,0.61,2016-04-26,1943,N,VIIRS,n,2,292.47,3.59,N,0
29.40104,79.55872,309.06,0.41,0.61,2016-04-26,1943,N,VIIRS,n,2,289.17,1.51,N,0
29.40076,79.56256,305.71,0.41,0.61,2016-04-26,1943,N,VIIRS,n,2,287.56,1.51,N,0
29.39556,79.55585,314.97,0.41,0.61,2016-04-26,1943,N,VIIRS,n,2,289.54,1.51,N,0
29.39525,79.56028,318.87,0.41,0.61,2016-04-26,1943,N,VIIRS,n,2,289.94,1.51,N,0
29.39471,79.48689,307.75,0.41,0.61,2016-04-26,1943,N,VIIRS,n,2,287.23,2.13,N,0
29.39448,79.49008,315.71,0.41,0.61,2016-04-26,1943,N,VIIRS,n,2,288.23,1.69,N,0
29.39757,79.36144,310.58,0.42,0.61,2016-04-26,1943,N,VIIRS,n,2,293.09,2.26,N,0
29.39176,79.36259,308.25,0.42,0.61,2016-04-26,1943,N,VIIRS,n,2,292.5,1.05,N,0
29.38029,79.53032,298.52,0.41,0.61,2016-04-26,1943,N,VIIRS,n,2,287.98,0.66,N,0
29.38595,79.3637,304.29,0.42,0.61,2016-04-26,1943,N,VIIRS,n,2,292.94,1.05,N,0
29.38419,79.38983,313.29,0.42,0.61,2016-04-26,1943,N,VIIRS,n,2,291.32,1.21,N,0
29.3839,79.39418,307.57,0.42,0.61,2016-04-26,1943,N,VIIRS,n,2,291.54,1.21,N,0
29.37652,79.50249,301.77,0.41,0.61,2016-04-26,1943,N,VIIRS,n,2,289.38,1.36,N,0
29.37195,79.56882,298.95,0.41,0.61,2016-04-26,1943,N,VIIRS,n,2,287.14,0.96,N,0
29.36188,79.7137,314.42,0.4,0.6,2016-04-26,1943,N,VIIRS,n,2,290.07,2.17,N,0
29.36106,79.72506,301.55,0.4,0.6,2016-04-26,1943,N,VIIRS,n,2,289.7,1.9,N,0
29.36086,79.72797,306.78,0.4,0.6,2016-04-26,1943,N,VIIRS,n,2,288.89,1.04,N,0
29.35561,79.72282,329.78,0.4,0.6,2016-04-26,1943,N,VIIRS,n,2,291.88,3.75,N,0
29.37834,79.39178,307.98,0.42,0.61,2016-04-26,1943,N,VIIRS,n,2,289.96,0.75,N,0
29.37804,79.39611,302.68,0.42,0.61,2016-04-26,1943,N,VIIRS,n,2,289.74,0.75,N,0
29.36884,79.53153,300.46,0.41,0.61,2016-04-26,1943,N,VIIRS,n,2,289.57,1.71,N,0
29.36625,79.56935,303.03,0.41,0.61,2016-04-26,1943,N,VIIRS,n,2,290.12,1.32,N,0
29.3554,79.72581,316.07,0.4,0.6,2016-04-26,1943,N,VIIRS,n,2,290.69,3.75,N,0
29.35518,79.72894,302.99,0.4,0.6,2016-04-26,1943,N,VIIRS,n,2,290.1,0.98,N,0
29.35493,79.73238,305.86,0.4,0.6,2016-04-26,1943,N,VIIRS,n,2,289.63,0.98,N,0
29.36325,79.53027,326.45,0.41,0.61,2016-04-26,1943,N,VIIRS,n,2,291.51,1.71,N,0
29.36385,79.7131,315.91,0.4,0.6,2016-04-26,1943,N,VIIRS,n,2,289.35,1.75,N,0
29.36279,79.72701,302.02,0.4,0.6,2016-04-26,1943,N,VIIRS,n,2,289.14,1.23,N,0
29.38261,79.38972,314.5,0.42,0.61,2016-04-26,1943,N,VIIRS,n,2,291.08,2.03,N,0
29.3823,79.39394,313.25,0.42,0.61,2016-04-26,1943,N,VIIRS,n,2,291.54,2.4,N,0
29.37436,79.50033,306.25,0.41,0.61,2016-04-26,1943,N,VIIRS,n,2,289.91,0.6,N,0
29.3693,79.56767,309.6,0.41,0.6,2016-04-26,1943,N,VIIRS,n,2,289.31,1.46,N,0
29.35867,79.70734,299.61,0.4,0.6,2016-04-26,1943,N,VIIRS,n,2,287.77,2.73,N,0
29.35832,79.71192,316.01,0.4,0.6,2016-04-26,1943,N,VIIRS,n,2,288.41,1.75,N,0
29.35711,79.72769,305.31,0.4,0.6,2016-04-26,1943,N,VIIRS,n,2,289.58,1.23,N,0
29.35686,79.73095,305.16,0.4,0.6,2016-04-26,1943,N,VIIRS,n,2,289.71,1.09,N,0
29.35189,79.72249,325.95,0.4,0.6,2016-04-26,1943,N,VIIRS,n,2,291.48,5.35,N,0
29.35163,79.72585,367,0.4,0.6,2016-04-26,1943,N,VIIRS,h,2,295.68,5.59,N,0
29.36644,79.53011,309.77,0.41,0.61,2016-04-26,1943,N,VIIRS,n,2,290.55,2.84,N,0
29.35138,79.72918,302.25,0.4,0.6,2016-04-26,1943,N,VIIRS,n,2,290.6,5.59,N,0
29.3511,79.73277,306.16,0.4,0.6,2016-04-26,1943,N,VIIRS,n,2,290.41,1.35,N,0
29.35083,79.7364,303.54,0.4,0.6,2016-04-26,1943,N,VIIRS,n,2,289.87,1.35,N,0
29.36087,79.52858,333.01,0.41,0.61,2016-04-26,1943,N,VIIRS,n,2,291.67,2.84,N,0
29.36149,79.52027,301.16,0.41,0.61,2016-04-26,1943,N,VIIRS,n,2,289.59,0.85,N,0
29.3462,79.72354,299.08,0.4,0.6,2016-04-26,1943,N,VIIRS,n,2,287.82,5.35,N,0
29.3445,79.74585,303.93,0.4,0.6,2016-04-26,1943,N,VIIRS,n,2,290.37,1.21,N,0
29.34429,79.74854,316.53,0.4,0.6,2016-04-26,1943,N,VIIRS,n,2,290.83,1.21,N,0
29.36411,79.40752,334.18,0.42,0.61,2016-04-26,1943,N,VIIRS,n,2,292.54,2.99,N,0
29.33919,79.74183,322.94,0.4,0.6,2016-04-26,1943,N,VIIRS,n,2,292.02,3.09,N,0
